"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"02/21/2020","AQS","131850003","1","3.7","ug/m3 LC","21","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"02/24/2020","AQS","131850003","1","6.7","ug/m3 LC","37","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"02/27/2020","AQS","131850003","1","5","ug/m3 LC","28","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"03/01/2020","AQS","131850003","1","14.8","ug/m3 LC","62","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"03/04/2020","AQS","131850003","1","6.2","ug/m3 LC","34","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"03/07/2020","AQS","131850003","1","5.5","ug/m3 LC","31","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"03/10/2020","AQS","131850003","1","6.8","ug/m3 LC","38","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"03/13/2020","AQS","131850003","1","14.5","ug/m3 LC","61","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"03/16/2020","AQS","131850003","1","10.6","ug/m3 LC","54","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"03/19/2020","AQS","131850003","1","7.8","ug/m3 LC","43","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"03/22/2020","AQS","131850003","1","9.5","ug/m3 LC","52","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"03/25/2020","AQS","131850003","1","12.3","ug/m3 LC","57","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"03/28/2020","AQS","131850003","1","9.2","ug/m3 LC","51","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"04/02/2020","AQS","131850003","1","8.4","ug/m3 LC","47","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"04/04/2020","AQS","131850003","1","18.8","ug/m3 LC","69","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"04/06/2020","AQS","131850003","1","8.7","ug/m3 LC","48","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"04/09/2020","AQS","131850003","1","13.8","ug/m3 LC","60","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"04/12/2020","AQS","131850003","1","15.4","ug/m3 LC","63","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"04/15/2020","AQS","131850003","1","8","ug/m3 LC","44","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"04/18/2020","AQS","131850003","1","9.5","ug/m3 LC","52","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"04/21/2020","AQS","131850003","1","10.5","ug/m3 LC","54","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"04/24/2020","AQS","131850003","1","10.4","ug/m3 LC","53","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"04/27/2020","AQS","131850003","1","6.2","ug/m3 LC","34","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"04/30/2020","AQS","131850003","1","3.9","ug/m3 LC","22","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"05/03/2020","AQS","131850003","1","8.7","ug/m3 LC","48","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"05/06/2020","AQS","131850003","1","5.6","ug/m3 LC","31","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"05/09/2020","AQS","131850003","1","4.3","ug/m3 LC","24","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"05/12/2020","AQS","131850003","1","6.8","ug/m3 LC","38","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"05/15/2020","AQS","131850003","1","5.8","ug/m3 LC","32","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"05/18/2020","AQS","131850003","1","6","ug/m3 LC","33","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"05/21/2020","AQS","131850003","1","7.8","ug/m3 LC","43","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"05/24/2020","AQS","131850003","1","6.6","ug/m3 LC","37","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"05/27/2020","AQS","131850003","1","4.3","ug/m3 LC","24","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"05/30/2020","AQS","131850003","1","7.1","ug/m3 LC","39","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"06/02/2020","AQS","131850003","1","6.3","ug/m3 LC","35","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"06/05/2020","AQS","131850003","1","4.7","ug/m3 LC","26","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"06/08/2020","AQS","131850003","1","9.5","ug/m3 LC","52","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"06/11/2020","AQS","131850003","1","8.8","ug/m3 LC","49","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"06/14/2020","AQS","131850003","1","5.7","ug/m3 LC","32","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"06/17/2020","AQS","131850003","1","4.6","ug/m3 LC","26","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"06/20/2020","AQS","131850003","1","8","ug/m3 LC","44","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"06/23/2020","AQS","131850003","1","4.3","ug/m3 LC","24","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"06/26/2020","AQS","131850003","1","51.9","ug/m3 LC","141","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"06/29/2020","AQS","131850003","1","7","ug/m3 LC","39","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"07/02/2020","AQS","131850003","1","9.9","ug/m3 LC","52","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"07/05/2020","AQS","131850003","1","6.6","ug/m3 LC","37","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"07/08/2020","AQS","131850003","1","7","ug/m3 LC","39","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"07/11/2020","AQS","131850003","1","8.9","ug/m3 LC","49","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"07/14/2020","AQS","131850003","1","9.7","ug/m3 LC","52","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"07/17/2020","AQS","131850003","1","8","ug/m3 LC","44","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"07/20/2020","AQS","131850003","1","5.2","ug/m3 LC","29","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"07/23/2020","AQS","131850003","1","3.7","ug/m3 LC","21","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"07/26/2020","AQS","131850003","1","3.9","ug/m3 LC","22","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"07/29/2020","AQS","131850003","1","7","ug/m3 LC","39","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"08/01/2020","AQS","131850003","1","15.6","ug/m3 LC","63","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"08/04/2020","AQS","131850003","1","10.4","ug/m3 LC","53","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"08/07/2020","AQS","131850003","1","6","ug/m3 LC","33","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"08/10/2020","AQS","131850003","1","6.8","ug/m3 LC","38","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"08/13/2020","AQS","131850003","1","5.8","ug/m3 LC","32","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"08/16/2020","AQS","131850003","1","7","ug/m3 LC","39","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"08/19/2020","AQS","131850003","1","7.2","ug/m3 LC","40","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"08/22/2020","AQS","131850003","1","5.2","ug/m3 LC","29","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"08/25/2020","AQS","131850003","1","11.6","ug/m3 LC","56","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"08/28/2020","AQS","131850003","1","5.4","ug/m3 LC","30","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"08/31/2020","AQS","131850003","1","3.8","ug/m3 LC","21","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"09/03/2020","AQS","131850003","1","16.7","ug/m3 LC","65","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"09/06/2020","AQS","131850003","1","10","ug/m3 LC","53","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"09/09/2020","AQS","131850003","1","5.2","ug/m3 LC","29","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"09/12/2020","AQS","131850003","1","3.7","ug/m3 LC","21","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"09/15/2020","AQS","131850003","1","4.3","ug/m3 LC","24","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"09/18/2020","AQS","131850003","1","3.3","ug/m3 LC","18","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"09/21/2020","AQS","131850003","1","5.2","ug/m3 LC","29","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"09/24/2020","AQS","131850003","1","5.8","ug/m3 LC","32","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"09/27/2020","AQS","131850003","1","8.7","ug/m3 LC","48","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"09/30/2020","AQS","131850003","1","4.9","ug/m3 LC","27","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"10/03/2020","AQS","131850003","1","9","ug/m3 LC","50","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"10/06/2020","AQS","131850003","1","6.2","ug/m3 LC","34","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"10/09/2020","AQS","131850003","1","5.3","ug/m3 LC","29","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"10/12/2020","AQS","131850003","1","7","ug/m3 LC","39","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"10/15/2020","AQS","131850003","1","10.8","ug/m3 LC","54","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"10/18/2020","AQS","131850003","1","6.1","ug/m3 LC","34","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"10/28/2020","AQS","131850003","1","5.3","ug/m3 LC","29","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"10/30/2020","AQS","131850003","1","4.6","ug/m3 LC","26","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"11/02/2020","AQS","131850003","1","6.3","ug/m3 LC","35","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"11/05/2020","AQS","131850003","1","4.4","ug/m3 LC","24","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"11/08/2020","AQS","131850003","1","4.3","ug/m3 LC","24","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"11/11/2020","AQS","131850003","1","5.9","ug/m3 LC","33","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"11/14/2020","AQS","131850003","1","10.9","ug/m3 LC","54","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"11/17/2020","AQS","131850003","1","6.2","ug/m3 LC","34","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"11/20/2020","AQS","131850003","1","4.5","ug/m3 LC","25","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"11/23/2020","AQS","131850003","1","6.3","ug/m3 LC","35","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"11/26/2020","AQS","131850003","1","7.6","ug/m3 LC","42","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"11/29/2020","AQS","131850003","1","7.6","ug/m3 LC","42","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"12/02/2020","AQS","131850003","1","9.1","ug/m3 LC","51","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"12/05/2020","AQS","131850003","1","7.9","ug/m3 LC","44","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"12/08/2020","AQS","131850003","1","10.2","ug/m3 LC","53","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"12/11/2020","AQS","131850003","1","17.9","ug/m3 LC","67","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"12/14/2020","AQS","131850003","1","3.6","ug/m3 LC","20","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
"12/17/2020","AQS","131850003","1","5.6","ug/m3 LC","31","Valdosta","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","46660","Valdosta, GA","13","Georgia","185","Lowndes","30.8486000008311","-83.2933"
